Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Inductive 2 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
4, 19.13, 100.44, 70.47, 71.18, , 15.68, 0.982, 351.028, 351.028, 1.299, 374.962, 374.962, 374.962, 13.354, 79.446, , 35.274, 35.234, 7.377, 22.39, 0, 0, 87.277, 88.92, 87.277, 88.92, 1, 88.934, 88.934, 0.025, 0.033, 388.122, 395.433, 388.122, 395.433, 5.923, 7.377, 22.39, , , 1, 4.047, 0, 0, 12.5, 4.43, 203, 0, 0, 0, 80, 15.907, 16.097, 102.632, 100.969, 100, 0, 0, 31.57, 30.95, 100, 4.415, 102.044, 0, 0, 103.044, 89.986, 0, 0, 0, 0, 0, 13.962, 0, 12.5, 0, 4.43, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 102.632, 100.969, 100, 0, 0, 141, 31.57, 30.95, 100, 4.415, 0, 102.044, 0, 0, 103.044, 89.986, 0, 0, 0, 0, 
4.05, 19.129, 100.44, 70.47, 71.181, , 15.649, 0.982, 357.444, 357.444, 1.247, 374.257, 374.257, 374.257, 12.677, 80.23, , 35.203, 35.059, 7.377, 22.39, 0, 0, 87.862, 89.517, 87.862, 89.517, 1, 89.695, 89.695, 0.025, 0.033, 408.346, 416.039, 408.346, 416.039, 5.966, 7.377, 22.39, , , 1, 4.097, 0, 0, 12.5, 4.469, 203, 0, 0, 0, 80, 15.934, 16.12, 102.484, 100.878, 100, 0, 0, 31.632, 31.053, 100, 4.413, 102.374, 0, 0, 103.374, 90.982, 0, 0, 0, 0, 0, 13.958, 0, 12.5, 0, 4.469, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 102.484, 100.878, 100, 0, 0, 141, 31.632, 31.053, 100, 4.413, 0, 102.374, 0, 0, 103.374, 90.982, 0, 0, 0, 0, 
4.1, 19.128, 100.44, 70.47, 71.182, , 15.624, 0.982, 363.871, 363.871, 1.195, 373.668, 373.668, 373.668, 12.006, 81.013, , 35.133, 34.883, 7.377, 22.39, 0, 0, 88.469, 90.135, 88.469, 90.135, 1, 90.463, 90.463, 0.025, 0.033, 430.387, 438.495, 430.387, 438.495, 6.015, 7.377, 22.39, , , 1, 4.148, 0, 0, 12.5, 4.509, 203, 0, 0, 0, 80, 15.96, 16.143, 102.336, 100.787, 100, 0, 0, 31.693, 31.155, 100, 4.412, 102.703, 0, 0, 103.703, 91.978, 0, 0, 0, 0, 0, 13.954, 0, 12.5, 0, 4.509, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 102.336, 100.787, 100, 0, 0, 141, 31.693, 31.155, 100, 4.412, 0, 102.703, 0, 0, 103.703, 91.978, 0, 0, 0, 0, 
4.15, 19.127, 100.44, 70.47, 71.183, , 15.555, 0.982, 370.486, 370.486, 1.143, 372.073, 372.073, 372.073, 11.343, 81.797, , 35.063, 34.707, 7.377, 22.39, 0, 0, 88.841, 90.515, 88.841, 90.515, 1, 91.235, 91.235, 0.025, 0.033, 453.869, 462.42, 453.869, 462.42, 6.069, 7.377, 22.39, , , 1, 4.198, 0, 0, 12.5, 4.55, 203, 0, 0, 0, 80, 15.987, 16.166, 102.17, 100.69, 100, 0, 0, 31.763, 31.271, 100, 4.41, 103.031, 0, 0, 104.031, 92.931, 0, 0, 0, 0, 0, 13.951, 0, 12.5, 0, 4.55, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 102.17, 100.69, 100, 0, 0, 141, 31.763, 31.271, 100, 4.41, 0, 103.031, 0, 0, 104.031, 92.931, 0, 0, 0, 0, 
4.2, 19.127, 100.44, 70.47, 71.183, , 15.517, 0.982, 377.069, 377.069, 1.091, 371.197, 371.197, 371.197, 10.65, 82.581, , 35.06, 34.842, 7.377, 22.39, 0, 0, 89.376, 91.059, 89.376, 91.059, 1, 92.052, 92.052, 0.025, 0.033, 480.527, 489.58, 480.527, 489.58, 6.123, 7.377, 22.39, , , 1, 4.247, 0, 0, 12.5, 4.604, 203, 0, 0, 0, 80, 16.009, 16.182, 101.793, 100.537, 100, 0, 0, 31.919, 31.532, 100, 4.41, 103.344, 0, 0, 104.344, 93.386, 0, 0, 0, 0, 0, 13.961, 0, 12.5, 0, 4.604, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 101.793, 100.537, 100, 0, 0, 141, 31.919, 31.532, 100, 4.41, 0, 103.344, 0, 0, 104.344, 93.386, 0, 0, 0, 0, 
4.25, 19.126, 100.44, 70.47, 71.184, , 15.47, 0.982, 386.075, 386.075, 1.039, 370.106, 370.106, 370.106, 9.847, 83.364, , 35.06, 34.989, 7.377, 22.39, 0, 0, 90.112, 91.811, 90.112, 91.811, 1, 93.019, 93.019, 0.025, 0.033, 522.563, 532.408, 522.563, 532.408, 6.177, 7.377, 22.39, , , 1, 4.298, 0, 0, 12.5, 4.658, 203, 0, 0, 0, 80, 16.031, 16.198, 101.417, 100.383, 100, 0, 0, 32.076, 31.794, 100, 4.41, 103.656, 0, 0, 104.656, 93.841, 0, 0, 0, 0, 0, 13.972, 0, 12.5, 0, 4.658, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 101.417, 100.383, 100, 0, 0, 141, 32.076, 31.794, 100, 4.41, 0, 103.656, 0, 0, 104.656, 93.841, 0, 0, 0, 0, 
4.3, 19.125, 100.44, 70.47, 71.185, , 15.425, 0.982, 392.746, 392.746, 0.987, 369.063, 369.063, 369.063, 9.226, 84.148, 25.173, 35.06, 35.137, 7.377, 22.39, 0, 0, 90.586, 92.294, 90.586, 92.294, 1, 93.774, 93.774, 0.025, 0.033, 556.631, 567.117, 556.631, 567.117, 6.224, 7.377, 22.39, , , 1, 4.348, 0, 0, 12.5, 4.711, 203, 0, 0, 0, 80, 16.053, 16.213, 101.04, 100.23, 100, 0, 0, 32.233, 32.055, 100, 4.41, 103.969, 0, 0, 104.969, 94.296, 0, 0, 0, 0, 0, 13.982, 0, 12.5, 0, 4.711, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 101.04, 100.23, 100, 0, 0, 141, 32.233, 32.055, 100, 4.41, 0, 103.969, 0, 0, 104.969, 94.296, 0, 0, 0, 0, 
4.35, 19.124, 100.44, 70.47, 71.186, , 15.364, 0.982, 399.551, 399.551, 0.936, 367.65, 367.65, 367.65, 8.606, 84.932, 23.895, 35.06, 35.284, 7.378, 22.39, 0, 0, 90.97, 92.685, 90.97, 92.685, 1, 94.539, 94.539, 0.025, 0.033, 594.565, 605.767, 594.565, 605.767, 6.257, 7.378, 22.39, , , 1, 4.398, 0, 0, 12.5, 4.765, 203, 0, 0, 0, 80, 16.075, 16.229, 100.664, 100.077, 100, 0, 0, 32.39, 32.317, 100, 4.41, 104.281, 0, 0, 105.281, 94.751, 0, 0, 0, 0, 0, 13.993, 0, 12.5, 0, 4.765, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 100.664, 100.077, 100, 0, 0, 141, 32.39, 32.317, 100, 4.41, 0, 104.281, 0, 0, 105.281, 94.751, 0, 0, 0, 0, 
4.4, 19.124, 100.44, 70.47, 71.186, , 15.358, 0.982, 406.289, 406.289, 0.884, 367.534, 367.534, 367.534, 8.009, 85.716, 22.618, 35.069, 35.423, 7.378, 22.39, 0, 0, 91.652, 93.381, 91.652, 93.381, 1, 95.284, 95.284, 0.025, 0.033, 639.433, 651.479, 639.433, 651.479, 6.289, 7.378, 22.39, , , 1, 4.448, 0, 0, 12.5, 4.806, 203, 0, 0, 0, 80, 16.089, 16.238, 100.374, 99.959, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.507, 0, 0, 105.5, 95.205, 0, 0, 0, 0, 0, 13.999, 0, 12.5, 0, 4.806, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 100.374, 99.959, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.507, 0, 0, 105.5, 95.205, 0, 0, 0, 0, 
4.45, 19.123, 100.44, 70.47, 71.187, , 15.3, 0.982, 413.157, 413.157, 0.832, 366.173, 366.173, 366.173, 7.411, 86.499, 21.34, 35.177, 35.459, 7.379, 22.39, 0, 0, 92.031, 93.767, 92.031, 93.767, 1, 96.042, 96.042, 0.025, 0.033, 688.515, 701.488, 688.515, 701.488, 6.322, 7.379, 22.39, , , 1, 4.498, 0, 0, 12.5, 4.815, 203, 0, 0, 0, 80, 16.084, 16.232, 100.287, 99.923, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.532, 0, 0, 105.5, 95.657, 0, 0, 0, 0, 0, 13.994, 0, 12.5, 0, 4.815, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 100.287, 99.923, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.532, 0, 0, 105.5, 95.657, 0, 0, 0, 0, 
4.5, 19.122, 100.44, 70.47, 71.188, , 15.235, 0.982, 420.162, 420.162, 0.78, 364.659, 364.659, 364.659, 6.825, 87.283, 20.062, 35.285, 35.495, 7.379, 22.39, 0, 0, 92.369, 94.112, 92.369, 94.112, 1, 96.793, 96.793, 0.025, 0.033, 746.592, 760.657, 746.592, 760.657, 6.355, 7.379, 22.39, , , 1, 4.547, 0, 0, 12.5, 4.824, 203, 0, 0, 0, 80, 16.079, 16.227, 100.199, 99.887, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.556, 0, 0, 105.5, 96.109, 0, 0, 0, 0, 0, 13.989, 0, 12.5, 0, 4.824, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 100.199, 99.887, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.556, 0, 0, 105.5, 96.109, 0, 0, 0, 0, 
4.55, 19.121, 100.44, 70.47, 71.189, , 15.17, 0.982, 427.162, 427.162, 0.728, 363.145, 363.145, 363.145, 6.255, 88.067, 18.784, 35.393, 35.531, 7.38, 22.39, 0, 0, 92.696, 94.445, 92.696, 94.445, 1, 97.531, 97.531, 0.025, 0.033, 813.466, 828.791, 813.466, 828.791, 6.388, 7.38, 22.39, , , 1, 4.597, 0, 0, 12.5, 4.833, 203, 0, 0, 0, 80, 16.074, 16.221, 100.112, 99.852, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.58, 0, 0, 105.5, 96.56, 0, 0, 0, 0, 0, 13.984, 0, 12.5, 0, 4.833, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 100.112, 99.852, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.58, 0, 0, 105.5, 96.56, 0, 0, 0, 0, 
4.6, 19.12, 100.44, 70.47, 71.19, , 15.09, 0.982, 434.238, 434.238, 0.676, 361.274, 361.274, 361.274, 5.686, 88.85, 17.506, 35.501, 35.567, 7.382, 22.39, 0, 0, 92.923, 94.676, 92.923, 94.676, 1, 98.278, 98.278, 0.025, 0.033, 893.695, 910.531, 893.695, 910.531, 6.42, 7.382, 22.39, , , 1, 4.648, 0, 0, 12.5, 4.842, 203, 0, 0, 0, 80, 16.069, 16.215, 100.025, 99.816, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.604, 0, 0, 105.5, 97.012, 0, 0, 0, 0, 0, 13.979, 0, 12.5, 0, 4.842, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 100.025, 99.816, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.604, 0, 0, 105.5, 97.012, 0, 0, 0, 0, 
4.65, 19.12, 100.44, 70.47, 71.19, , 15.016, 0.982, 441.314, 441.314, 0.624, 359.551, 359.551, 359.551, 5.132, 89.634, 16.228, 35.6, 35.591, 7.382, 22.39, 0, 0, 93.178, 94.934, 93.178, 94.934, 1, 99.015, 99.015, 0.025, 0.033, 988.93, 1007.559, 988.93, 1007.559, 6.452, 7.382, 22.39, , , 1, 4.698, 0, 0, 12.5, 4.851, 203, 0, 0, 0, 80, 16.064, 16.209, 99.938, 99.78, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.629, 0, 0, 105.5, 97.463, 0, 0, 0, 0, 0, 13.974, 0, 12.5, 0, 4.851, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 99.938, 99.78, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.629, 0, 0, 105.5, 97.463, 0, 0, 0, 0, 
4.7, 19.121, 100.44, 70.47, 71.19, , 14.94, 0.982, 448.465, 448.465, 0.573, 357.767, 357.767, 357.767, 4.579, 90.418, 14.951, 35.6, 35.483, 7.382, 22.39, 0, 0, 93.404, 95.166, 93.404, 95.166, 1, 99.757, 99.757, 0.025, 0.033, 1109.527, 1130.427, 1109.527, 1130.427, 6.485, 7.382, 22.39, , , 1, 4.748, 0, 0, 12.5, 4.86, 203, 0, 0, 0, 80, 16.059, 16.203, 99.851, 99.744, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.653, 0, 0, 105.5, 97.915, 0, 0, 0, 0, 0, 13.969, 0, 12.5, 0, 4.86, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 99.851, 99.744, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.653, 0, 0, 105.5, 97.915, 0, 0, 0, 0, 
4.75, 19.122, 100.44, 70.47, 71.19, , 14.871, 0.982, 455.616, 455.616, 0.521, 356.147, 356.147, 356.147, 4.038, 91.202, 13.673, 35.6, 35.375, 7.383, 22.39, 0, 0, 93.662, 95.429, 93.662, 95.429, 1, 100.49, 100.49, 0.025, 0.033, 1260.184, 1283.922, 1260.184, 1283.922, 6.528, 7.383, 22.39, , , 1, 4.797, 0, 0, 12.5, 4.87, 203, 0, 0, 0, 80, 16.055, 16.198, 99.763, 99.708, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.677, 0, 0, 105.5, 98.366, 0, 0, 0, 0, 0, 13.965, 0, 12.5, 0, 4.87, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 99.763, 99.708, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.677, 0, 0, 105.5, 98.366, 0, 0, 0, 0, 
4.8, 19.123, 100.44, 70.47, 71.19, , 14.83, 0.982, 462.913, 462.913, 0.469, 355.214, 355.214, 355.214, 3.508, 91.985, 12.395, 35.6, 35.267, 7.384, 22.39, 0, 0, 94.099, 95.874, 94.099, 95.874, 1, 101.217, 101.217, 0.025, 0.033, 1468.346, 1496.005, 1468.346, 1496.005, 6.571, 7.384, 22.39, , , 1, 4.847, 0, 0, 12.5, 4.879, 203, 0, 0, 0, 80, 16.05, 16.192, 99.676, 99.672, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.701, 0, 0, 105.5, 98.818, 0, 0, 0, 0, 0, 13.96, 0, 12.5, 0, 4.879, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 99.676, 99.672, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.701, 0, 0, 105.5, 98.818, 0, 0, 0, 0, 
4.85, 19.123, 100.44, 70.47, 71.19, , 14.767, 0.982, 470.239, 470.239, 0.417, 353.734, 353.734, 353.734, 2.985, 92.769, 11.117, 35.6, 35.159, 7.384, 22.39, 0, 0, 94.382, 96.162, 94.382, 96.162, 1, 101.943, 101.943, 0.025, 0.033, 1751.785, 1784.785, 1751.785, 1784.785, 6.615, 7.384, 22.39, , , 1, 4.898, 0, 0, 12.5, 4.888, 203, 0, 0, 0, 80, 16.045, 16.186, 99.589, 99.636, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.726, 0, 0, 105.5, 99.269, 0, 0, 0, 0, 0, 13.955, 0, 12.5, 0, 4.888, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 99.589, 99.636, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.726, 0, 0, 105.5, 99.269, 0, 0, 0, 0, 
4.9, 19.124, 100.44, 70.47, 71.19, , 14.666, 0.982, 477.653, 477.653, 0.365, 351.355, 351.355, 351.355, 2.461, 93.553, 9.839, 35.594, 35.06, 7.384, 22.39, 0, 0, 94.412, 96.194, 94.412, 96.194, 1, 102.674, 102.674, 0.025, 0.033, 2175.382, 2216.363, 2175.382, 2216.363, 6.658, 7.384, 22.39, , , 1, 4.948, 0, 0, 12.5, 4.897, 203, 0, 0, 0, 80, 16.04, 16.18, 99.502, 99.6, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.75, 0, 0, 105.5, 99.721, 0, 0, 0, 0, 0, 13.95, 0, 12.5, 0, 4.897, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 99.502, 99.6, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.75, 0, 0, 105.5, 99.721, 0, 0, 0, 0, 
4.95, 19.125, 100.44, 70.47, 71.19, , 14.35, 0.982, 485.096, 485.096, 0.313, 343.895, 343.895, 343.895, 1.95, 94.336, 8.561, 35.522, 35.06, 7.385, 22.39, 0, 0, 93.028, 94.782, 93.028, 94.782, 1, 103.392, 103.392, 0.025, 0.033, 2836.971, 2890.414, 2836.971, 2890.414, 6.682, 7.385, 22.39, , , 1, 4.997, 0, 0, 12.5, 4.906, 203, 0, 0, 0, 80, 16.035, 16.174, 99.415, 99.564, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.774, 0, 0, 105.5, 100.173, 0, 0, 0, 0, 0, 13.945, 0, 12.5, 0, 4.906, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 99.415, 99.564, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.774, 0, 0, 105.5, 100.173, 0, 0, 0, 0, 
5, 19.126, 100.44, 70.47, 71.19, , 12.754, 0.982, 492.534, 492.534, 0.261, 306.066, 306.066, 306.066, 1.443, 95.12, 7.284, 35.45, 35.06, 7.386, 22.39, 0, 0, 83.221, 84.79, 83.221, 84.79, 1, 104.069, 104.069, 0.025, 0.033, 3424.416, 3488.925, 3424.416, 3488.925, 6.699, 7.386, 22.39, , , 1, 5.048, 0, 0, 12.5, 4.915, 203, 0, 0, 0, 80, 16.03, 16.168, 99.327, 99.529, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.798, 0, 0, 105.5, 100.624, 0, 0, 0, 0, 0, 13.94, 0, 12.5, 0, 4.915, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 99.327, 99.529, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.798, 0, 0, 105.5, 100.624, 0, 0, 0, 0, 
5.05, 19.126, 100.44, 70.47, 71.19, , 10.559, 0.982, 500.066, 500.066, 0.21, 254.003, 254.003, 254.003, 1.039, 95.904, 6.006, 35.378, 35.06, 7.385, 22.39, 0, 0, 69.365, 70.673, 69.365, 70.673, 1, 104.647, 104.647, 0.024, 0.033, 5378.969, 5480.296, 5378.969, 5480.296, 6.717, 7.385, 22.39, , , 1, 5.098, 0, 0, 12.5, 4.924, 203, 0, 0, 0, 80, 16.026, 16.163, 99.24, 99.493, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.823, 0, 0, 105.5, 101.076, 0, 0, 0, 0, 0, 13.935, 0, 12.5, 0, 4.924, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 99.24, 99.493, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.823, 0, 0, 105.5, 101.076, 0, 0, 0, 0, 
5.1, 19.127, 100.44, 70.47, 71.19, , 8.473, 0.982, 507.749, 507.749, 0.158, 204.534, 204.534, 204.534, 1.222, 96.688, 4.728, 35.306, 35.06, 7.384, 22.39, 0, 0, 56.113, 57.17, 56.113, 57.17, 1, 105.111, 105.111, 0.024, 0.033, 4996.54, 5090.661, 4996.54, 5090.661, 6.734, 7.384, 22.39, , , 1, 5.148, 0, 0, 12.5, 4.933, 203, 0, 0, 0, 80, 16.021, 16.157, 99.153, 99.457, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.847, 0, 0, 105.5, 101.527, 0, 0, 0, 0, 0, 13.931, 0, 12.5, 0, 4.933, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 99.153, 99.457, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.847, 0, 0, 105.5, 101.527, 0, 0, 0, 0, 
5.15, 19.128, 100.44, 70.47, 71.19, , 6.426, 0.982, 515.411, 515.411, 0.106, 155.979, 155.979, 155.979, 2.046, 97.471, 3.45, 35.228, 35.072, 7.383, 22.39, 0, 0, 42.983, 43.793, 42.983, 43.793, 1, 105.483, 105.483, 0.024, 0.033, 4362.732, 4444.913, 4362.732, 4444.913, 6.763, 7.383, 22.39, , , 1, 5.198, 0, 0, 12.5, 4.942, 203, 0, 0, 0, 80, 16.016, 16.151, 99.066, 99.421, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.871, 0, 0, 105.5, 101.979, 0, 0, 0, 0, 0, 13.926, 0, 12.5, 0, 4.942, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 99.066, 99.421, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.871, 0, 0, 105.5, 101.979, 0, 0, 0, 0, 
5.2, 19.129, 100.44, 70.47, 71.19, , 4.711, 0.982, 523.039, 523.039, 0.054, 115.301, 115.301, 115.301, 3.489, 98.255, 2.172, 35.084, 35.216, 7.381, 22.39, 0, 0, 31.903, 32.504, 31.903, 32.504, 1, 105.758, 105.758, 0.024, 0.033, 3423.11, 3487.591, 3423.11, 3487.591, 6.803, 7.381, 22.39, , , 1, 5.248, 0, 0, 12.5, 4.952, 203, 0, 0, 0, 80, 16.011, 16.145, 98.978, 99.385, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.895, 0, 0, 105.5, 102.43, 0, 0, 0, 0, 0, 13.921, 0, 12.5, 0, 4.952, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 98.978, 99.385, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.895, 0, 0, 105.5, 102.43, 0, 0, 0, 0, 
5.25, 19.129, 100.44, 70.47, 71.19, , 4.363, 0.982, 530.822, 530.822, 0.002, 107.061, 107.061, 107.061, 5.661, 99.039, 0.894, 34.94, 35.36, 7.38, 22.39, 0, 0, 29.7, 30.26, 29.7, 30.26, 1, 105.977, 105.977, 0.024, 0.033, 2225.779, 2267.705, 2225.779, 2267.705, 6.843, 7.38, 22.39, , , 1, 5.298, 0, 0, 12.5, 4.961, 203, 0, 0, 0, 80, 16.006, 16.139, 98.891, 99.349, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.919, 0, 0, 105.5, 102.882, 0, 0, 0, 0, 0, 13.916, 0, 12.5, 0, 4.961, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 98.891, 99.349, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.919, 0, 0, 105.5, 102.882, 0, 0, 0, 0, 
5.3, 19.13, 100.44, 70.47, 71.19, , 4.457, 0.982, 540.363, 540.363, 0.306, 109.298, 109.298, 109.298, 9.043, 92.642, 0, 34.796, 35.504, 7.379, 22.39, 0, 0, 30.393, 30.966, 30.393, 30.966, 1, 106.259, 106.259, 0.024, 0.033, 239.875, 244.391, 239.875, 244.391, 6.883, 7.379, 22.39, , , 1, 5.347, 0, 0, 12.5, 4.97, 203, 0, 0, 0, 80, 16.001, 16.134, 98.804, 99.313, 100, 0, 0, 32.5, 32.5, 100, 4.41, 104.944, 0, 0, 105.5, 103.333, 0, 0, 0, 0, 0, 13.911, 0, 12.5, 0, 4.97, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 98.804, 99.313, 100, 0, 0, 141, 32.5, 32.5, 100, 4.41, 0, 104.944, 0, 0, 105.5, 103.333, 0, 0, 0, 0, 
